,Bidirectional,Nr_layers,Layer_size,Regularization,Dropout,Loss,Accuracy
0,False,1,16,0.0,0.0,0.3167157769203186,0.8097040057182312
1,False,1,16,0.0,0.2,0.3168391287326813,0.8089849352836609
2,False,1,16,0.0,0.4,0.3170222342014313,0.8094391226768494
3,False,1,16,0.0,0.6,0.31938862800598145,0.807698130607605
4,False,1,16,0.0001,0.0,0.3273738920688629,0.8113314509391785
5,False,1,16,0.0001,0.2,0.3314347863197327,0.8100067973136902
6,False,1,16,0.0001,0.4,0.33893921971321106,0.8097040057182312
7,False,1,16,0.0001,0.6,0.3553171753883362,0.8099310994148254
8,False,1,16,0.001,0.0,0.3431435823440552,0.8100824952125549
9,False,1,16,0.001,0.2,0.3531067669391632,0.8106502294540405
10,False,1,16,0.001,0.4,0.3654807209968567,0.8097040057182312
11,False,1,16,0.001,0.6,0.3873712420463562,0.8101581931114197
12,False,1,16,0.01,0.0,0.3868912756443024,0.8081144690513611
13,False,1,16,0.01,0.2,0.4361796081066132,0.8063734769821167
14,False,1,16,0.01,0.4,0.4812350571155548,0.8086064457893372
15,False,1,16,0.01,0.6,0.5341087579727173,0.8110286593437195
16,False,1,32,0.0,0.0,0.3167237639427185,0.8111422061920166
17,False,1,32,0.0,0.2,0.3169819712638855,0.8082280158996582
18,False,1,32,0.0,0.4,0.3166767954826355,0.8093255758285522
19,False,1,32,0.0,0.6,0.3173337280750275,0.8095148205757141
20,False,1,32,0.0001,0.0,0.32675355672836304,0.8076602816581726
21,False,1,32,0.0001,0.2,0.3297261297702789,0.8100067973136902
22,False,1,32,0.0001,0.4,0.33251309394836426,0.8092877268791199
23,False,1,32,0.0001,0.6,0.3409497737884521,0.8106502294540405
24,False,1,32,0.001,0.0,0.34578779339790344,0.810196042060852
25,False,1,32,0.001,0.2,0.3523204326629639,0.8105745315551758
26,False,1,32,0.001,0.4,0.3615042865276337,0.8099310994148254
27,False,1,32,0.001,0.6,0.3745264708995819,0.8082280158996582
28,False,1,32,0.01,0.0,0.398207038640976,0.8060706853866577
29,False,1,32,0.01,0.2,0.4250263273715973,0.8077738285064697
30,False,1,32,0.01,0.4,0.4553135633468628,0.8093255758285522
31,False,1,32,0.01,0.6,0.5017419457435608,0.8080009222030641
32,False,1,64,0.0,0.0,0.3166500329971313,0.8101581931114197
33,False,1,64,0.0,0.2,0.3167123794555664,0.809098482131958
34,False,1,64,0.0,0.4,0.31656795740127563,0.809779703617096
35,False,1,64,0.0,0.6,0.3163968622684479,0.8096662163734436
36,False,1,64,0.0001,0.0,0.3285416662693024,0.8110665082931519
37,False,1,64,0.0001,0.2,0.327665239572525,0.8096283674240112
38,False,1,64,0.0001,0.4,0.32971858978271484,0.8109151721000671
39,False,1,64,0.0001,0.6,0.3347187340259552,0.8111422061920166
40,False,1,64,0.001,0.0,0.3411743640899658,0.8111043572425842
41,False,1,64,0.001,0.2,0.35281991958618164,0.8100067973136902
42,False,1,64,0.001,0.4,0.3588469922542572,0.8095148205757141
43,False,1,64,0.001,0.6,0.36565330624580383,0.809401273727417
44,False,1,64,0.01,0.0,0.3996716141700745,0.8081901669502258
45,False,1,64,0.01,0.2,0.4204472303390503,0.8073196411132812
46,False,1,64,0.01,0.4,0.4447546005249024,0.8094769716262817
47,False,1,64,0.01,0.6,0.4743597209453583,0.8079630732536316
48,False,2,16,0.0,0.0,0.316675066947937,0.8101203441619873
49,False,2,16,0.0,0.2,0.31647950410842896,0.8095526695251465
50,False,2,16,0.0,0.4,0.3185851573944092,0.8103095889091492
51,False,2,16,0.0,0.6,0.3238978981971741,0.8081144690513611
52,False,2,16,0.0001,0.0,0.32854095101356506,0.8100446462631226
53,False,2,16,0.0001,0.2,0.34484368562698364,0.8093255758285522
54,False,2,16,0.0001,0.4,0.3732860088348389,0.8087199926376343
55,False,2,16,0.0001,0.6,0.39879533648490906,0.8099689483642578
56,False,2,16,0.001,0.0,0.3679360449314117,0.8095526695251465
57,False,2,16,0.001,0.2,0.3825462460517883,0.8081144690513611
58,False,2,16,0.001,0.4,0.4306085407733917,0.8092877268791199
59,False,2,16,0.001,0.6,0.5820388197898865,0.7716296911239624
60,False,2,16,0.01,0.0,2.5590357780456543,0.10593444854021072
61,False,2,16,0.01,0.2,2.55903697013855,0.10593444854021072
62,False,2,16,0.01,0.4,2.559032917022705,0.10593444854021072
63,False,2,16,0.01,0.6,2.5590336322784424,0.10593444854021072
64,False,2,32,0.0,0.0,0.31664860248565674,0.8084172010421753
65,False,2,32,0.0,0.2,0.31733399629592896,0.8088713884353638
66,False,2,32,0.0,0.4,0.31642889976501465,0.8092120289802551
67,False,2,32,0.0,0.6,0.3164111971855164,0.810196042060852
68,False,2,32,0.0001,0.0,0.3310020565986633,0.8087578415870667
69,False,2,32,0.0001,0.2,0.3373209536075592,0.8109151721000671
70,False,2,32,0.0001,0.4,0.35102009773254395,0.8113314509391785
71,False,2,32,0.0001,0.6,0.37973710894584656,0.8107637763023376
72,False,2,32,0.001,0.0,0.3653210401535034,0.8105366826057434
73,False,2,32,0.001,0.2,0.3776737749576569,0.8090227842330933
74,False,2,32,0.001,0.4,0.4085131585597992,0.8079630732536316
75,False,2,32,0.001,0.6,0.4546680450439453,0.8077359795570374
76,False,2,32,0.01,0.0,2.5590379238128658,0.10593444854021072
77,False,2,32,0.01,0.2,2.5590336322784424,0.10593444854021072
78,False,2,32,0.01,0.4,2.559025764465332,0.10593444854021072
79,False,2,32,0.01,0.6,2.5590415000915527,0.10593444854021072
80,False,2,64,0.0,0.0,0.3165684938430786,0.81080162525177
81,False,2,64,0.0,0.2,0.3164038062095642,0.809779703617096
82,False,2,64,0.0,0.4,0.31632527709007263,0.8094769716262817
83,False,2,64,0.0,0.6,0.3163660764694214,0.8093634247779846
84,False,2,64,0.0001,0.0,0.3294276893138885,0.8102338910102844
85,False,2,64,0.0001,0.2,0.33772900700569153,0.8098932504653931
86,False,2,64,0.0001,0.4,0.3432163596153259,0.8105745315551758
87,False,2,64,0.0001,0.6,0.35543906688690186,0.8111043572425842
88,False,2,64,0.001,0.0,0.35957983136177063,0.8111800551414491
89,False,2,64,0.001,0.2,0.376999169588089,0.8109908699989319
90,False,2,64,0.001,0.4,0.3982667922973633,0.8078495264053345
91,False,2,64,0.001,0.6,0.4444123804569245,0.8099689483642578
92,False,2,64,0.01,0.0,2.55903697013855,0.10593444854021072
93,False,2,64,0.01,0.2,2.55903434753418,0.10593444854021072
94,False,2,64,0.01,0.4,2.5590415000915527,0.10593444854021072
95,False,2,64,0.01,0.6,2.559027194976806,0.10593444854021072
96,True,1,16,0.0,0.0,0.31740933656692505,0.8088335394859314
97,True,1,16,0.0,0.2,0.3166205883026123,0.8097418546676636
98,True,1,16,0.0,0.4,0.3166089355945587,0.809401273727417
99,True,1,16,0.0,0.6,0.3164756894111633,0.8104988336563109
100,True,1,16,0.0001,0.0,0.3229868412017822,0.8110665082931519
101,True,1,16,0.0001,0.2,0.326536238193512,0.8103852868080139
102,True,1,16,0.0001,0.4,0.3269118964672089,0.8117856383323669
103,True,1,16,0.0001,0.6,0.3398800790309906,0.8097418546676636
104,True,1,16,0.001,0.0,0.3306499421596527,0.8100824952125549
105,True,1,16,0.001,0.2,0.3399084806442261,0.8077359795570374
106,True,1,16,0.001,0.4,0.34005221724510193,0.807395339012146
107,True,1,16,0.001,0.6,0.3594711720943451,0.8106123805046082
108,True,1,16,0.01,0.0,0.3827953636646271,0.8088713884353638
109,True,1,16,0.01,0.2,0.43826788663864136,0.8061085343360901
110,True,1,16,0.01,0.4,0.4608796536922455,0.808795690536499
111,True,1,16,0.01,0.6,0.575661838054657,0.7945272922515869
112,True,1,32,0.0,0.0,0.3172580599784851,0.8078873753547668
113,True,1,32,0.0,0.2,0.31715628504753113,0.8084550499916077
114,True,1,32,0.0,0.4,0.3167458176612854,0.8109530210494995
115,True,1,32,0.0,0.6,0.3164210617542267,0.8087199926376343
116,True,1,32,0.0001,0.0,0.32333093881607056,0.8086442947387695
117,True,1,32,0.0001,0.2,0.32314351201057434,0.8103095889091492
118,True,1,32,0.0001,0.4,0.3259729146957397,0.8112179040908813
119,True,1,32,0.0001,0.6,0.3288158476352692,0.8110286593437195
120,True,1,32,0.001,0.0,0.341057151556015,0.8112557530403137
121,True,1,32,0.001,0.2,0.3374950289726257,0.808795690536499
122,True,1,32,0.001,0.4,0.3430047631263733,0.8087199926376343
123,True,1,32,0.001,0.6,0.36037477850914,0.8094391226768494
124,True,1,32,0.01,0.0,0.3936610817909241,0.808795690536499
125,True,1,32,0.01,0.2,0.42560675740242,0.8079630732536316
126,True,1,32,0.01,0.4,0.4604876935482025,0.8095148205757141
127,True,1,32,0.01,0.6,0.5175228118896484,0.8072060942649841
128,True,1,64,0.0,0.0,0.3166911005973816,0.8091741800308228
129,True,1,64,0.0,0.2,0.3166098892688751,0.8105366826057434
130,True,1,64,0.0,0.4,0.31646180152893066,0.8102717399597168
131,True,1,64,0.0,0.6,0.3168245255947113,0.8078873753547668
132,True,1,64,0.0001,0.0,0.3214699327945709,0.809401273727417
133,True,1,64,0.0001,0.2,0.3226750791072845,0.8097040057182312
134,True,1,64,0.0001,0.4,0.3247764110565185,0.8104231357574463
135,True,1,64,0.0001,0.6,0.326741099357605,0.8100824952125549
136,True,1,64,0.001,0.0,0.3346717655658722,0.8080009222030641
137,True,1,64,0.001,0.2,0.3455657660961151,0.8109530210494995
138,True,1,64,0.001,0.4,0.3553682267665863,0.8080766201019287
139,True,1,64,0.001,0.6,0.3607465922832489,0.8097040057182312
140,True,1,64,0.01,0.0,0.4057360291481018,0.8075845837593079
141,True,1,64,0.01,0.2,0.4355042576789856,0.8102338910102844
142,True,1,64,0.01,0.4,0.4567704200744629,0.81080162525177
143,True,1,64,0.01,0.6,0.5005603432655334,0.809779703617096
144,True,2,16,0.0,0.0,0.31820163130760193,0.8100824952125549
145,True,2,16,0.0,0.2,0.31629011034965515,0.8095148205757141
146,True,2,16,0.0,0.4,0.31666722893714905,0.8100824952125549
147,True,2,16,0.0,0.6,0.3165906071662903,0.8077359795570374
148,True,2,16,0.0001,0.0,0.32039961218833923,0.809098482131958
149,True,2,16,0.0001,0.2,0.3253118395805359,0.8095905184745789
150,True,2,16,0.0001,0.4,0.3312584459781647,0.8095148205757141
151,True,2,16,0.0001,0.6,0.3388372361660004,0.809779703617096
152,True,2,16,0.001,0.0,0.3302970826625824,0.8081901669502258
153,True,2,16,0.001,0.2,0.3395795524120331,0.8110665082931519
154,True,2,16,0.001,0.4,0.34515562653541565,0.8099689483642578
155,True,2,16,0.001,0.6,0.3610140979290009,0.8109908699989319
156,True,2,16,0.01,0.0,2.5590384006500244,0.10593444854021072
157,True,2,16,0.01,0.2,2.55904221534729,0.10593444854021072
158,True,2,16,0.01,0.4,2.559036493301392,0.10593444854021072
159,True,2,16,0.01,0.6,2.5590360164642334,0.10593444854021072
160,True,2,32,0.0,0.0,0.3165589570999145,0.8099310994148254
161,True,2,32,0.0,0.2,0.3175709843635559,0.8108773231506348
162,True,2,32,0.0,0.4,0.31646543741226196,0.8086821436882019
163,True,2,32,0.0,0.6,0.3169935941696167,0.8103095889091492
164,True,2,32,0.0001,0.0,0.31969958543777466,0.8103095889091492
165,True,2,32,0.0001,0.2,0.32729029655456543,0.8093255758285522
166,True,2,32,0.0001,0.4,0.3267150521278381,0.8094391226768494
167,True,2,32,0.0001,0.6,0.3316977918148041,0.8094769716262817
168,True,2,32,0.001,0.0,0.33045142889022827,0.8092120289802551
169,True,2,32,0.001,0.2,0.3413519859313965,0.8081901669502258
170,True,2,32,0.001,0.4,0.3426290452480316,0.8082280158996582
171,True,2,32,0.001,0.6,0.3516400158405304,0.8095148205757141
172,True,2,32,0.01,0.0,2.559037685394287,0.10593444854021072
173,True,2,32,0.01,0.2,2.5590360164642334,0.10593444854021072
174,True,2,32,0.01,0.4,2.55903959274292,0.10593444854021072
175,True,2,32,0.01,0.6,2.5590248107910156,0.10593444854021072
176,True,2,64,0.0,0.0,0.3163670003414154,0.8096662163734436
177,True,2,64,0.0,0.2,0.3165535032749176,0.8077359795570374
178,True,2,64,0.0,0.4,0.3165009915828705,0.8091363310813904
179,True,2,64,0.0,0.6,0.3163071572780609,0.8088335394859314
180,True,2,64,0.0001,0.0,0.35223472118377686,0.8075088858604431
181,True,2,64,0.0001,0.2,0.3262397348880768,0.809401273727417
182,True,2,64,0.0001,0.4,0.3283464014530182,0.8098175525665283
183,True,2,64,0.0001,0.6,0.329226553440094,0.8096662163734436
184,True,2,64,0.001,0.0,0.33068278431892395,0.8079630732536316
185,True,2,64,0.001,0.2,0.34151169657707214,0.8089470863342285
186,True,2,64,0.001,0.4,0.345342218875885,0.8086442947387695
187,True,2,64,0.001,0.6,0.3512881398200989,0.8103474378585815
188,True,2,64,0.01,0.0,2.559037923812866,0.10593444854021072
189,True,2,64,0.01,0.2,2.559032440185547,0.10593444854021072
190,True,2,64,0.01,0.4,2.5590343475341797,0.10593444854021072
191,True,2,64,0.01,0.6,2.5590333938598633,0.10593444854021072
